L2_3_GB2_13 101000000001111111111?100011100-----11100-----11100-----11100-----11100-----1
L4_0_0_13 00010000000101010101011000110000000011000000001100000000110000000011000000001
L1_0_0_12 10000000000101010101011000100001100010000110001000011000100001100010000110001
L8_1_GB3_13 10000000000101010101010100111011100011101110001110111000111011100011101110001
Ma_1_IT1_13 00100000000101010101001000100000100010000010001000001000100000100010000010001
Ma1_0_0_15 0010000100010101010101100011101-----11101-----11101-----11101-----11101-----1
O4_1_FR1_13 010000000001010101010?100010000--01110000--01110000--01110000--01110000--0111
O7_1_GB1_13 0100000000010101010100100010000-010010000-010010000-010010000-010010000-01001
O10_1_GB3_14 100000000001010101010?0100111001101011100110101110011010111001101011100110101
O5_0_0_13 00100000010101010101011000100000000000000000000000000000000000000000000000000
O2_1_GB3_13 100000000000000000000-1000011010001011101000101110100010111010001011101000101
O3_1_GB1_13 1000001000010101010101100010000-000010000-000010000-000010000-000010000-00001
O9_0_0_13 10000000000101010101011000110000011011000001101100000110110000011011000001101
Y_2_FR4_14 001000010001111111111?10001110000100?110000100?110000100?110000100?110000100?
A_1_DE5_14 00100001000111111111111000100101100010010110001001011000100101100010010110001
A1_0_0_15 01000000000101010101001000100011000000001100000000110000000011000000001100000
B3_0_0_14 01000010000111111111111000110001100011000110001100011000110001100011000110001
B_1_GB1_12 1000001000010101010101100010000-000010000-000010000-000010000-000010000-00001
B2_0_0_14 0010000000011111111111100011101-010011101-010011101-010011101-010011101-01001
B1_0_0_13 01000000000101010101001000000011010010001101001000110100100011010010001101001
B9_0_0_14 010000000001010101010010001100?000101100?000101100?000101100?000101100?000101
B4_0_0_15 010000010001111111111?1000110011001101001100110100110011010011001101001100110
B6a_0_0_15 0100001000011111111110100011100-011001100-011001100-011001100-011001100-01100
Bn_0_0_14 001000000001010101010?1000100001000010000100001000010000100001000010000100001
Da_4_CH1_15 001000010001010101010-0100111001100011100110001110011000111001100011100110001
EcX_0_0_15 1000000100010101010101100011100-----01100-----01100-----01100-----01100-----0
Ei_0_0_15 0100000000011111111111100011001-----11001-----11001-----11001-----11001-----1
E1_1_DE2_14 000100000001010101010?100010000---0010000---0010000---0010000---0010000---001
E2_0_0_14 01000000000101010101011000110010010011001001001100100100110010010011001001001
E_1_FR1_13 01000000000101010101001000110011101111001110111100111011110011101111001110111
Fm_4_CH1_15 001000010001010101010-0100111001100011100110001110011000111001100011100110001
Fb_1_DE1_13 010000?0000101010101001000110011001011001100101100110010110011001011001100101
Goe1_0_0_15 001000000010000000000-1000-00001011010000101101000010110100001011010000101101
H_1_GB3_13 10000000000101010101011000110000000011000000001100000000110000000011000000001
Koe_1_BE1_12 01000000000101010101001000110001010011000101001100010100110001010011000101001
Le1_6_NL1_15 00100000000101010101000100111010-011011010-011011010-011011010-011011010-0110
Le_0_0_13 001000000011010101010?1000110000101111000010111100001011110000101111000010111
Lue_0_0_13 1000000000010101010101100011000-010011000-010011000-010011000-010011000-01001
M3_1_DE1_13 010000000001010101010?1000110001000011000100001100010000110001000011000100001
M2_2_AT3_13 010000100001111111111?1000110000101111000010111100001011110000101111000010111
M13_0_0_15 001000000011010101010?100010001100??10001100??10001100??10001100??10001100??1
M17_2_FR3_15 00001000000101010101001000110011100001001110000100111000010011100001001110000
M5_1_AT2_14 000010000001010101010010001110?001??1110?001??1110?001??1110?001??1110?001??1
M11_0_0_15 01000010000111111111111000100000000010000000001000000000100000000010000000001
M10_0_0_15 01000001000101010101011000110010100001001010000100101000010010100001001010000
M1_1_Fr1_13 0100000000010101010100100010000-----10000-----10000-----10000-----10000-----1
M4_0_0_14 000010000000000000000-1000-11010010101101001010110100101011010010101101001010
M18_1_DE4_15 01000001000111111111101000111010101111101010111110101011111010101111101010111
M_1_Fr1_13 01000000000101010101001000110001000011000100001100010000110001000011000100001
M22_0_0_15 01000000000101010101001000100011100000001110000000111000000011100000001110000
M6_1_DE3_14 001000000001010101010?1000100000001110000000111000000011100000001110000000111
M14_0_0_15 00100000000101010101011000100001101010000110101000011010100001101010000110101
M16_0_0_15 001000000001010101010?0100101100010000110001000011000100001100010000110001000
M9_0_0_15 001000000000000000000-1000-00011100010001110001000111000100011100010001110001
Nue_1_DE3_15 00100000000101010101001000100010100010001010001000101000100010100010001010001
Ot_0_0_15 001000010001111111111?1000100010010010001001001000100100100010010010001001001
St1_0_DE11_15 000010000001010101010?1000110000100011000010001100001000110000100011000010001
St_0_0_15 001000000001010101010?1000111011100011101110001110111000111011100011101110001
We_0_0_13 01000000000101010101001000110001011011000101101100010110110001011011000101101
We1_6_NL1_15 001000000001010101010?0100111010100011101010001110101000111010100011101010001
Wfx_0_0_15 001000000000000000000-1000-11000011011100001101110000110111000011011100001101
Wf2_1_GB5_14 10000001000101010101011000111010101111101010111110101011111010101111101010111
Wf1_0_0_13 010000000001010101010?1000110001000011000100001100010000110001000011000100001
Wf4_4_CH1_15 001000010001010101010?0100111001100011100110001110011000111001100011100110001
D_0_0_13 01000000000101010101010100110001101111000110111100011011110001101111000110111
Bo1_0_0_14 00100001000101010101000010111010100001101010000110101000011010100001101010000
Bo_0_0_13 010000000001010101010?1000110000010011000001001100000100110000010011000001001
F1_2_FR3_14 000010000000000000000-1000-10011101111001110111100111011110011101111001110111
F2_1_IT1_13 01000001000101010101011000110011011011001101101100110110110011011011001101101
Mi_0_0_13 100000000001010101010?100010101-001110101-001110101-001110101-001110101-00111
Mo_2_FR4_16 001000010001111111111?1000110000010001000001000100000100010000010001000001000
N_2_FR3_13 000010000000000000000-1000-00011000010001100001000110000100011000010001100001
N1_1_FR1_13 01000000000101010101001000110001101011000110101100011010110001101011000110101
R_2_FR3_13 010000110001111111111?1000111011100011101110001110111000111011100011101110001
Ve_0_0_13 10000010000101010101011000110001000011000100001100010000110001000011000100001
Vi1_1_IT1_13 001000000001010101010?1000100010100010001010001000101000100010100010001010001
Vi_2_FR4_13 001000010001111111111?0001111000010011100001001110000100111000010011100001001
Dh_0_0_15 00100000000101010101011000110001101111000110111100011011110001101111000110111
Ln_1_FR2_13 010000000001010101010?0100110011101011001110101100111010110011101011001110101
Ln1_0_0_13 01000000000101010101001000110000011011000001101100000110110000011011000001101
Tn_0_0_13 001000000001010101010?1000101100100000110010000011001000001100100000110010000
Wr1_1_IT1_14 00100000000101010101001000100000100010000010001000001000100000100010000010001
U_0_0_13 00100001000111111111100100110001100011000110001100011000110001100011000110001
Ch1_1_FR1_14 01000000000101010101011000110001001111000100111100010011110001001111000100111
Cm_2_FR5_13 010000100001111111111?1000110011101111001110111100111011110011101111001110111
Cl_0_0_13 010000100001010101010-1000111010011001101001100110100110011010011001101001100
Nh2_0_0_14 010000000001010101010?1000110000000011000000001100000000110000000011000000001
Nh_1_GB3_13 10000000000101010101011000110000001011000000101100000010110000001011000000101
Ny_2_FR3_13 01000001000111111111111000110011101111001110111100111011110011101111001110111
Ny2_0_FR6_13 010000010001111111111?0100111010000011101000001110100000111010000011101000001
Ny1_2_GB4_13 001000010001111111111?000101101-----11101-----11101-----11101-----11101-----1
Ny3_5_IT2_14 000100110101010101010?100011011?101111011?101111011?101111011?101111011?10111
Ph1_0_FR7_14 1000000000010101010101100011101-000011101-000011101-000011101-000011101-00001
Phx_0_0_15 00100000000101010101001000111010101001101010100110101010011010101001101010100
Ph2_0_0_15 001000010001111111111?1000100001000000000100000000010000000001000000000100000
Pn_0_0_13 100000000001010101010?1000111000101111100010111110001011111000101111100010111
V8_4_CH1_15 001000000001010101010-0100-11001100011100110001110011000111001100011100110001
V7_2_FR5_15 010000100001111111111?1000110001001011000100101100010010110001001011000100101
V_1_IT1_13 001000000001010101010?1000110000101101000010110100001011010000101101000010110
V5_0_0_14 01000000000101010101011000110000010011000001001100000100110000010011000001001
V2_1_FR1_12 01000000000101010101011000110001011011000101101100010110110001011011000101101
V3_0_FR7_13 010000000101010101010?100011001-000011001-000011001-000011001-000011001-00001
V6_0_FR8_14 010000000001010101010?1000110011101111001110111100111011110011101111001110111
X_0_0_15 001000000000000000000-0100-01100010000110001000011000100001100010000110001000
X_0_0_14 01000000000111111111101000110010001011001000101100100010110010001011001000101
Ba1_5_IT2_14 000100110101010101010?10001???1001111???1001111???1001111???1001111???1001111
Ly1_2_FR4_13 001000010001111111111?1000110000010001000001000100000100010000010001000001000
B7_0_0_15 00100000001101010101000100100001101100000110110000011011000001101100000110110
B8_0_0_15 00100000001101010101000100100001101110000110111000011011100001101110000110111
O_3_GB2_13 100000010000000000000------?1?0-----0?1?0-----0?1?0-----0?1?0-----0?1?0-----0
CH_0_0_13 010000000000000000000-0100-0000-----10000-----10000-----10000-----10000-----1
UPenn 000010000000000000000-1000-00101000000010100000001010000000101000000010100000
P14_0_0_15 0010000000010101010100010011101010??11101010??11101010??11101010??11101010??1
Lv_0_0_15 001000010001111111111?100010010-010000010-010000010-010000010-010000010-01000
P16_0_0_0 01000010000101010101011000110011111011001111101100111110110011111011001111101
B6b_0_0_15 01000000000101010101001000100011010010001101001000110100100011010010001101001
